MaxWind,AvgTemp,AvgHum,Rain,Hail,DateTime
15.4,6.585833216666665,70.69749916666666,32.53332967,5.999999999999995,2016-12-25 20:00:00
10.5,6.092499850000002,75.14138783333333,0.0,5.999999999999995,2016-12-25 21:00:00
15.9,5.446944216666666,76.80888733333336,73.08333535999999,5.999999999999995,2016-12-25 22:00:00
18.8,4.9208333333333325,74.87055366666665,3.3833333399999996,5.999999999999995,2016-12-25 23:00:00
17.4,4.909999983333331,77.84833216666668,41.9833309,5.999999999999995,2016-12-26 00:00:00
21.9,4.53333331666667,77.32944333333333,253.93332932,5.999999999999995,2016-12-26 01:00:00
18.6,3.4955555,80.71722100000001,148.41666293999998,5.999999999999995,2016-12-26 02:00:00
15.3,3.5233333166666663,77.50666516666668,66.93333974000001,5.999999999999995,2016-12-26 03:00:00
19.2,3.133888883333334,77.57360883333332,50.04999687,5.999999999999995,2016-12-26 04:00:00
13.5,2.581111116666665,79.88388766666668,4.033332860000001,5.999999999999995,2016-12-26 05:00:00
15.6,2.433611083333335,77.14499900000003,12.983333669999997,5.999999999999995,2016-12-26 06:00:00
16.8,2.0111110833333337,76.92555349999999,6.550000420000001,5.999999999999995,2016-12-26 07:00:00
14.7,1.7197222666666663,79.02999783333333,7.53333393,5.999999999999995,2016-12-26 08:00:00
14.8,1.6811110983333326,82.12749799999999,23.933332700000005,5.999999999999995,2016-12-26 09:00:00
16.4,2.4199999833333337,80.76749850000002,0.38333338,5.999999999999995,2016-12-26 10:00:00
17.0,2.8724999833333333,80.41916583333334,43.09999858,5.999999999999995,2016-12-26 11:00:00
15.0,3.5838888500000006,80.66388783333332,59.716666169999996,5.999999999999995,2016-12-26 12:00:00
18.6,4.942499966666668,75.57083200000001,83.83333214,5.999999999999995,2016-12-26 13:00:00
19.1,5.4447221333333315,73.77860966666667,57.73333102,5.999999999999995,2016-12-26 14:00:00
13.0,4.67083331666667,79.68277633333331,0.0,5.999999999999995,2016-12-26 15:00:00
13.5,5.015277783333336,79.60249783333332,1.5999999699999998,5.999999999999995,2016-12-26 16:00:00
15.2,5.549166199999997,76.93194333333331,0.0,5.999999999999995,2016-12-26 17:00:00
12.2,5.5852775500000025,76.42749833333332,0.0,5.999999999999995,2016-12-26 18:00:00
10.6,5.730832716666668,70.55527616666664,0.0,5.999999999999995,2016-12-26 19:00:00
10.8,5.831944316666669,70.60861016666668,0.0,5.999999999999995,2016-12-26 20:00:00
12.4,5.862222050000003,72.44166583333335,0.0,5.999999999999995,2016-12-26 21:00:00
10.6,6.057222016666662,73.25611083333335,0.0,5.999999999999995,2016-12-26 22:00:00
10.1,6.087777699999996,74.53666500000001,0.0,5.999999999999995,2016-12-26 23:00:00
10.1,6.335277550000002,74.15916600000001,0.0,5.999999999999995,2016-12-27 00:00:00
11.7,6.417222183333333,74.33166566666667,0.0,5.999999999999995,2016-12-27 01:00:00
9.8,6.572777616666666,74.52249866666665,0.0,5.999999999999995,2016-12-27 02:00:00
12.0,6.74777758333333,73.94499783333335,0.0,5.999999999999995,2016-12-27 03:00:00
10.8,6.894444316666668,74.76833266666664,0.0,5.999999999999995,2016-12-27 04:00:00
9.5,6.378333150000006,78.18027616666664,0.0,5.999999999999995,2016-12-27 05:00:00
11.8,6.20361071666667,77.43110983333332,0.0,5.999999999999995,2016-12-27 06:00:00
12.5,6.031944416666665,78.38722183333337,0.0,5.999999999999995,2016-12-27 07:00:00
12.3,6.184166200000003,76.90749833333335,0.0,5.999999999999995,2016-12-27 08:00:00
9.9,5.954444416666662,77.72027599999997,0.0,5.999999999999995,2016-12-27 09:00:00
11.8,6.150277583333332,72.330832,0.0,5.999999999999995,2016-12-27 10:00:00
11.9,6.134166583333333,67.36194316666666,0.0,5.999999999999995,2016-12-27 11:00:00
11.1,6.057499916666665,67.12999800000001,0.0,5.999999999999995,2016-12-27 12:00:00
10.0,6.294999749999998,67.49972116666667,0.0,5.999999999999995,2016-12-27 13:00:00
9.9,6.068055416666666,68.208055,0.0,5.999999999999995,2016-12-27 14:00:00
8.4,5.3452777833333345,70.02472166666666,0.0,5.999999999999995,2016-12-27 15:00:00
8.1,5.199722216666667,71.040833,0.0,5.999999999999995,2016-12-27 16:00:00
10.2,5.553333300000003,70.07138766666667,0.0,5.999999999999995,2016-12-27 17:00:00
9.9,5.433333316666667,69.03416483333335,0.0,5.999999999999995,2016-12-27 18:00:00
10.3,5.424166566666669,69.40944316666668,0.0,5.999999999999995,2016-12-27 19:00:00
9.7,5.479722116666667,69.5969433333333,0.0,5.999999999999995,2016-12-27 20:00:00
9.1,5.255555516666664,71.18416549999998,0.0,5.999999999999995,2016-12-27 21:00:00
